country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
PRT,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,3.88530244,3.846462769,3.811997402,3.726102608,3.710323904,3.870132937,4.064522948,4.111038464,4.136625794,4.242939706,4.436922581,4.305986056,4.205786727,3.859407797,4.021482655,3.845708997,3.712962726,3.88243433,3.791588307,3.483612042,3.460793498,3.196637909,3.213804242,3.223442265,3.347064788,3.238083539,3.165754289,3.2499164,3.216741423
PRT,UNFCCC_AI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,UNFCCC_AI,Waste,Aggregate GHGs,4.554279272,4.672543491,4.811327122,4.935512187,5.089888042,5.227767345,5.38254586,5.55463007,5.73923571,5.919933468,6.140364205,6.298287159,6.433524295,6.584875676,6.574025262,6.463143668,6.382569676,6.236444149,6.043838206,5.943118886,5.804755451,5.737222668,5.53397947,5.357236,5.221583221,4.879180431,4.722761299,4.652693303,4.569910391
PRT,UNFCCC_AI,Waste,CH4,4.342722672,4.455218933,4.590430414,4.709287663,4.85808128,4.994572674,5.146060679,5.313378918,5.489339344,5.662761094,5.884080839,6.043242189,6.183949785,6.318173222,6.310124637,6.200313852,6.112258824,5.957067855,5.766393285,5.652282494,5.512817502,5.455358888,5.256958608,5.07482874,4.937797615,4.662827756,4.503141646,4.43201141,4.341950353
PRT,UNFCCC_AI,Waste,CO2,0.007073653,0.007126704,0.007180816,0.00723601,0.007292308,0.007349732,0.007925844,0.008796078,0.007434549,0.00698924,0.005237116,0.002894603,0.001381974,0.007271776,0.010732437,0.011640724,0.012561546,0.014485294,0.00532796,0.017954642,0.016499313,0.014168442,0.015479765,0.022409817,0.025836996,0.024173739,0.023844746,0.026216202,0.031984303
PRT,UNFCCC_AI,Waste,N2O,0.204482947,0.210197855,0.213715892,0.218988514,0.224514454,0.225844939,0.228559337,0.232455073,0.242461817,0.250183135,0.25104625,0.252150367,0.248192536,0.259430678,0.253168188,0.251189092,0.257749305,0.264891001,0.272116961,0.272881751,0.275438636,0.267695339,0.261541098,0.259997443,0.257948611,0.192178936,0.195774907,0.194465691,0.195975735
ROU,UNFCCC_AI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Agriculture,Aggregate GHGs,35.65298413,28.54545187,25.38901318,25.45595295,24.19837388,24.22445004,23.3967006,21.85020796,20.99107331,19.73900079,19.02896178,19.16228757,19.46831256,20.03942134,20.89621859,21.14366505,21.15712558,21.25335173,20.894205,20.28709817,18.08727471,18.35581965,18.17969016,18.7899087,18.86623272,19.21582764,19.17885804,19.23814244,19.85403085
ROU,UNFCCC_AI,Agriculture,CH4,24.81609908,20.85531367,18.72755859,18.14052072,17.18635944,17.03397517,16.84711735,15.18816051,14.88358578,14.03934054,13.78460684,13.24825892,13.90455238,14.33831974,14.22234436,14.57733481,15.18808996,15.62131766,14.89466639,14.47136073,12.56078354,12.53061157,12.90398222,12.76329465,13.02590184,13.16295288,13.05339243,12.69793519,12.54035177
ROU,UNFCCC_AI,Agriculture,CO2,0.18251157,0.079105014,0.074117248,0.090343079,0.109428072,0.097708172,0.09772657,0.086733384,0.089219142,0.073728558,0.10290107,0.121100245,0.10597109,0.122845342,0.136087951,0.138540923,0.129658114,0.117433598,0.136984308,0.123050111,0.107216209,0.090650085,0.076625517,0.089900151,0.082146892,0.094342723,0.113239016,0.12459731,0.125417428
ROU,UNFCCC_AI,Agriculture,N2O,10.65437348,7.611033186,6.587337343,7.225089153,6.902586362,7.092766698,6.451856678,6.575314067,6.018268397,5.625931694,5.141453871,5.792928405,5.457789086,5.57825626,6.537786279,6.427789315,5.839377509,5.514600471,5.862554307,5.692687333,5.419274961,5.734557996,5.199082431,5.936713907,5.758183981,5.958532031,6.012226594,6.415609943,7.188261658
ROU,UNFCCC_AI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Energy,Aggregate GHGs,175.9259509,148.224857,141.1508876,131.340442,130.5503859,134.162406,137.8778028,135.5754755,120.3512788,105.2372236,99.94195291,103.3640294,104.875047,108.2209586,103.8856406,102.489285,103.8933241,106.0555707,104.9905521,89.92456768,86.32052715,90.75477051,88.29244211,79.55709568,79.01366661,78.67188683,76.38499285,78.6165841,77.0059869
ROU,UNFCCC_AI,Energy,CH4,30.61231515,25.99577375,24.05875204,22.95745082,23.49249858,24.38668892,24.33728592,29.81783278,27.66043928,27.01986062,17.76220777,16.80758941,18.52300727,19.18204206,17.81869565,18.02410878,16.93567514,15.46562845,15.31867117,14.04549039,13.45104882,13.18439841,12.70959937,12.05252092,11.67587359,11.06998084,10.66051389,10.67877825,10.38999148
ROU,UNFCCC_AI,Energy,CO2,144.7274505,121.7185589,116.2212794,107.6179619,106.3681805,109.0377764,112.745525,104.8794394,91.90739312,77.58916669,81.49192112,85.94703256,85.7485627,88.39610344,85.40991143,83.94878504,86.41813639,90.00235225,89.04227758,75.27662594,72.26809191,76.91726958,74.90810293,66.902021,66.7289056,67.00973292,65.12639898,67.31545521,65.97588894
ROU,UNFCCC_AI,Energy,N2O,0.586185221,0.510524366,0.870856129,0.765029333,0.689706761,0.737940683,0.794991872,0.878203353,0.783446379,0.628196334,0.687824021,0.609407405,0.603476997,0.642813101,0.657033513,0.516391165,0.539512619,0.587590018,0.629603331,0.602451351,0.601386413,0.653102523,0.674739815,0.602553758,0.608887424,0.592173072,0.598079992,0.622350638,0.64010648
ROU,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,2.809083454,2.578615871,1.795668252,1.872061871,1.981038244,2.35770462,2.354326816,2.353220346,2.31174875,2.12466826,1.7548847,1.495207077,1.166965614,0.545510857,0.464056963,0.482121272,0.574639468,0.725463804,1.00050683,0.981566297,1.054226212,1.154594076,1.25737153,1.363663393,1.433051156,1.698057651,1.950647349,2.238854081,2.362061617
ROU,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,31.39200299,22.7621341,19.85539079,20.39826303,20.45491586,23.68365299,23.09919254,21.42442711,20.25667744,17.59768729,18.87961546,18.31829379,19.21111449,19.93079385,22.11399169,22.06593288,21.54835666,21.75750097,18.48675753,12.30368712,14.18136102,14.86745989,13.54622671,11.76905062,12.47105566,12.66879589,12.87124814,13.12911383,13.44565385
ROU,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.071168142,0.046207145,0.034178717,0.033123228,0.048563625,0.049554,0.045178675,0.05256,0.042650825,0.0388025,0.052281225,0.048663,0.058114,0.069429108,0.087785587,0.084472644,0.088488873,0.050623523,0.049989398,0.01795876,0.026167225,0.01965269,0.02033472,0.01536259,0.01357285,0.01569958,0.0121578,0.00923126,0.01030764
ROU,UNFCCC_AI,Industrial Processes and Product Use,CO2,24.37591059,17.57258928,14.77140267,15.11585278,15.47303582,17.8838835,17.23517138,16.08816782,15.5413579,13.08531002,13.82550266,14.24864406,15.83966143,16.73106875,18.66837275,18.51727933,18.51123684,18.31461433,16.35101799,10.62128306,11.91082374,12.50615381,11.2658464,9.878149912,10.61593426,10.61514284,10.56301586,10.62793832,10.83971144
ROU,UNFCCC_AI,Industrial Processes and Product Use,N2O,4.135840799,2.564721805,3.254141155,3.377225153,2.952278167,3.39251087,3.464515672,2.930478946,2.360919965,2.348906513,3.246946872,2.525779645,2.146373451,2.584785144,2.89377639,2.982059635,2.373991485,2.666799312,1.085243312,0.682879004,1.190143842,1.187059318,1.002674068,0.511874724,0.408497391,0.339895821,0.345427132,0.253090175,0.233573144
ROU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-18.91749093,-18.86566664,-19.84802432,-21.13318147,-20.31714488,-19.83155021,-18.83043077,-19.22020033,-21.36322889,-20.84554501,-20.91200511,-21.80994713,-19.75118404,-20.12182054,-19.84581428,-20.90628727,-20.44907715,-19.67717844,-20.08918898,-20.06242874,-20.71812426,-19.47703765,-20.82345797,-21.31779867,-22.33662511,-21.93010947,-23.1051066,-21.68003006,-24.4586256
ROU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,0.000422823,0.000267632,0.000699523,0.000497957,0.000297686,0.000200789,0.000219702,0.0000666,0.000133427,0.000364011,0.00345979,0.00096379,0.003406425,0.000729059,0.00011607,0.000166855,0.000909639,0.002527553,0.000477415,0.000930885,0.000200141,0.001845223,0.004964977,0.000646866,0.00046223,0.001476368,0.000776962,0.001989809,0.00212122
ROU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-20.249672,-20.24874612,-21.28009201,-22.61070653,-21.8374392,-21.3920613,-20.42862269,-20.85315492,-23.0285485,-22.54075732,-22.63822479,-23.55706017,-21.52305823,-21.90896781,-21.64828599,-22.72227505,-22.2768101,-21.51512884,-21.92979666,-21.90632827,-22.56105351,-21.32215123,-22.67271396,-23.16132108,-24.17990235,-23.77473329,-24.94880175,-23.52533563,-26.29290264
ROU,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,1.331758246,1.382811847,1.431368166,1.477027111,1.519996629,1.560310305,1.597972217,1.63288801,1.665186179,1.694848295,1.722759895,1.74614925,1.768467763,1.786418212,1.802355637,1.815820921,1.826823314,1.835422847,1.840130267,1.842968641,1.842729103,1.843268361,1.844291016,1.84287554,1.842815016,1.84314745,1.842918185,1.843315756,1.83215582
ROU,UNFCCC_AI,Other,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Other,Aggregate GHGs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Other,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Other,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Other,N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,2.809083454,2.578615871,1.795668252,1.872061871,1.981038244,2.35770462,2.354326816,2.353220346,2.31174875,2.12466826,1.7548847,1.495207077,1.166965614,0.545510857,0.464056963,0.482121272,0.574639468,0.725463804,1.00050683,0.981566297,1.054226212,1.154594076,1.25737153,1.363663393,1.433051156,1.698057651,1.950647349,2.238854081,2.362061617
ROU,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,229.0768091,185.6077928,171.4260829,160.9568328,159.8160177,167.3962309,170.761954,164.9197282,145.4896013,127.0544435,122.2424513,124.377226,129.1467487,133.6579656,132.7061544,130.4808527,131.6616598,134.9932362,129.8289095,107.9688734,103.455219,109.5333156,104.8152765,94.68320317,93.87820813,94.48855215,91.18274404,95.19543806,91.65648942
ROU,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,60.01802335,51.33370599,47.19808244,45.51210403,45.14014303,46.09811178,45.91642501,49.81484201,47.2938702,45.86675801,36.33294702,34.86753869,37.26855231,38.5094286,37.11034814,37.66217245,37.05638162,36.11106504,35.1836878,33.46306439,31.03690518,30.20084462,30.69906374,30.15926355,30.02714716,29.54578608,29.01257663,28.70853097,28.18574756
ROU,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,149.0362007,119.121507,109.7921846,100.2215986,100.1240227,105.6407943,109.6673026,100.2215194,84.53299581,68.23742113,72.81753575,76.80001111,80.2122742,83.38620443,82.62147074,79.97219829,82.80598293,86.92536441,83.60478284,64.11780797,61.72866806,68.19609461,63.58297906,53.71457253,53.25251494,53.95089659,50.86400005,54.5521541,50.65831633
ROU,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,17.21350158,12.57396389,12.64014762,13.35106838,12.57081369,13.29962021,12.82389955,12.53014647,11.35098657,10.82559613,11.33708383,11.2144691,10.49895662,11.2168217,12.51027859,12.36436065,11.22465575,11.2313429,10.03993208,9.406434745,9.63541955,9.981782323,9.275862202,9.445703689,9.165494877,9.293811832,9.355520013,9.695898916,10.45036391
ROU,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,2.809083454,2.578615871,1.795668252,1.872061871,1.981038244,2.35770462,2.354326816,2.353220346,2.31174875,2.12466826,1.7548847,1.495207077,1.166965614,0.545510857,0.464056963,0.482121272,0.574639468,0.725463804,1.00050683,0.981566297,1.054226212,1.154594076,1.25737153,1.363663393,1.433051156,1.698057651,1.950647349,2.238854081,2.362061617
ROU,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,247.9943,204.4734594,191.2741072,182.0900143,180.1331626,187.2277811,189.5923848,184.1399285,166.8528302,147.8999885,143.1544564,146.1871731,148.8979327,153.7797861,152.5519687,151.38714,152.110737,154.6704146,149.9180985,128.0313021,124.1733433,129.0103533,125.6387345,116.0010018,116.2148332,116.4186616,114.2878506,116.8754681,116.115115
ROU,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,60.01760053,51.33343836,47.19738292,45.51160607,45.13984534,46.09791099,45.91620531,49.81477541,47.29373677,45.866394,36.32948723,34.8665749,37.26514589,38.50869954,37.11023207,37.6620056,37.05547198,36.10853749,35.18321039,33.46213351,31.03670504,30.1989994,30.69409876,30.15861668,30.02668493,29.54430971,29.01179967,28.70654116,28.18362634
ROU,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,169.2858727,139.3702531,131.0722766,122.8323051,121.9614619,127.0328556,130.0959253,121.0746743,107.5615443,90.77817845,95.45576054,100.3570713,101.7353324,105.2951722,104.2697567,102.6944733,105.082793,108.4404933,105.5345795,86.02413624,84.28972157,89.51824584,86.25569302,76.87589361,77.43241729,77.72562988,75.8128018,78.07748973,76.95121897
ROU,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,15.88174333,11.19115204,11.20877945,11.87404127,11.05081706,11.73930991,11.22592733,10.89725846,9.685800391,9.130747835,9.614323935,9.46831985,8.730488857,9.430403488,10.70792295,10.54853973,9.397832436,9.395920053,8.199801813,7.563466104,7.792690447,8.138513962,7.431571186,7.602828149,7.322679861,7.450664382,7.512601828,7.85258316,8.618208086
ROU,UNFCCC_AI,Waste,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,UNFCCC_AI,Waste,Aggregate GHGs,5.02336199,4.941016483,4.878815662,4.895356295,4.92948691,5.157272092,5.218688862,5.289818011,5.253800692,5.326076824,5.303926256,5.342562383,5.343458776,5.588612333,5.656117835,5.688257023,5.511930532,5.60399118,5.546583905,5.515949164,5.584180386,5.032303222,5.620375509,5.884946834,5.863878245,5.862151262,5.852751595,5.89162775,5.809443415
ROU,UNFCCC_AI,Waste,CH4,4.518018164,4.436143797,4.376893568,4.380511311,4.412423693,4.627692906,4.686623362,4.756222138,4.707060892,4.768390344,4.730391388,4.762063572,4.779472235,4.918908635,4.981406476,4.976089366,4.84321801,4.970967858,4.919883424,4.927323623,4.998705453,4.464336726,5.060182456,5.327438527,5.311336651,5.295676411,5.285735544,5.32059646,5.242975455
ROU,UNFCCC_AI,Waste,CO2,,,0.005477266,0.008147354,0.010817441,0.013487529,0.017502389,0.020333781,0.023574152,0.029973188,0.0354357,0.040294411,0.041137219,0.045154713,0.055384591,0.089868042,0.023761697,0.006093075,0.004299619,0.003177124,0.0035897,0.004172372,0.005118181,0.005822548,0.00543053,0.006411394,0.01014794,0.009498885,0.010201156
ROU,UNFCCC_AI,Waste,N2O,0.505343826,0.504872686,0.496444828,0.506697631,0.506245775,0.516091657,0.514563112,0.513262092,0.523165648,0.527713292,0.538099169,0.540204399,0.522849322,0.624548986,0.619326768,0.622299615,0.644950824,0.626930248,0.622400862,0.585448417,0.581885232,0.563794125,0.555074872,0.55168576,0.547111065,0.560063457,0.556868111,0.561532405,0.556266804
RUS,UNFCCC_AI,Agriculture,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,UNFCCC_AI,Agriculture,Aggregate GHGs,276.4225714,262.1303194,240.9262152,223.5241988,200.5286596,180.0339477,164.1547366,152.7529392,137.2045531,126.6508453,128.1961057,129.284955,129.3802303,125.831412,122.491435,117.1189561,114.4882744,117.1853811,121.1783435,119.9354078,114.9801579,117.7724755,117.6692073,119.5648228,120.0619393,121.5282893,123.4533534,126.5791286,126.6594243
RUS,UNFCCC_AI,Agriculture,CH4,141.6067003,137.5051849,126.4223818,120.1667233,112.161454,100.8621217,90.26623127,81.40523712,72.96545989,64.40423879,64.52068171,65.60408075,65.4440409,63.69299647,61.37081973,57.18236229,54.6996262,55.90700961,56.91290044,56.47003242,54.26475344,53.43526345,54.90121255,55.05477756,54.92684263,55.08151031,53.6656849,55.30399651,55.58731669
RUS,UNFCCC_AI,Agriculture,CO2,10.17316667,9.397776667,8.240444667,5.94891,3.216766667,2.076506667,1.495090667,1.1227436,0.794450067,0.866376133,0.971131333,0.9418244,0.881265367,0.9101752,0.854157883,0.826105867,0.864542433,0.7922816,0.842781592,0.686357467,0.778360871,0.775293933,0.842584921,0.795129363,0.868853608,0.801280608,0.7679188,0.840909254,0.978912275
RUS,UNFCCC_AI,Agriculture,N2O,124.6427045,115.2273578,106.2633887,97.40856557,85.15043901,77.09531935,72.39341462,70.2249585,63.44464313,61.38023034,62.70429267,62.73904981,63.05492406,61.22824034,60.26645738,59.11048792,58.92410578,60.48608984,63.42266148,62.7790179,59.93704361,63.56191814,61.92540984,63.71491583,64.26624308,65.64549838,69.01974967,70.43422285,70.0931953
RUS,UNFCCC_AI,Energy,Aggregate F-gases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUS,UNFCCC_AI,Energy,Aggregate GHGs,2568.51607,2443.220346,2005.802814,1918.422385,1704.500469,1664.005105,1640.893017,1533.690175,1523.023016,1537.709486,1514.669974,1555.505619,1539.749763,1574.134178,1577.669789,1601.108067,1657.949543,1653.676454,1695.058794,1584.170494,1668.368373,1721.008707,1730.919498,1666.779944,1664.616044,1662.526046,1663.007124,1700.735428,1752.621262
RUS,UNFCCC_AI,Energy,CH4,265.1692304,246.7158462,230.2580609,218.0612422,199.5227151,194.3975742,191.0055492,186.809304,182.5608054,188.9375998,192.4706486,196.6747592,196.4529918,208.9624197,216.4933282,221.8771,229.0062283,229.1232584,229.8321807,206.5102357,221.8150744,227.8247546,228.5822355,225.7690838,221.6473888,218.7485887,222.0425882,235.3504721,245.0244469
RUS,UNFCCC_AI,Energy,CO2,2289.498383,2183.19738,1765.050504,1691.142792,1496.882436,1461.283377,1442.576159,1339.999232,1334.011752,1342.164046,1315.351985,1351.977088,1336.641111,1358.43978,1354.409492,1372.123969,1421.703235,1417.417459,1457.929467,1370.798358,1440.176793,1486.580605,1496.396445,1435.483858,1436.791454,1437.699412,1435.211001,1459.643589,1501.810956
RUS,UNFCCC_AI,Energy,N2O,13.84845672,13.30711947,10.49424895,9.218350827,8.095317683,8.324153166,7.311308472,6.881638763,6.450459065,6.60784023,6.847339967,6.853772568,6.655660035,6.731978018,6.766968708,7.106997995,7.240080031,7.135736833,7.297146256,6.861900526,6.376504977,6.60334739,5.940816752,5.527002306,6.177200967,6.078045514,5.753534593,5.741366965,5.78585961
RUS,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,52.43349294,51.7067467,43.47646841,33.0195001,29.74735295,29.54399119,26.7058986,29.47097964,32.75698711,33.17181079,37.35635722,35.28572269,27.75786739,22.54842608,26.46429223,27.66735969,25.10237288,23.43084513,23.84845754,16.95400927,18.04334946,15.43560345,26.72368016,30.4413673,29.0432845,26.99285405,28.34122199,38.93861887,46.7967362
RUS,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,283.256992,260.3059332,232.4029334,199.2898747,174.2469853,182.6367639,166.4755003,167.064926,159.2421106,179.7730848,196.1920047,194.223777,190.5392035,193.3150449,206.6860753,207.4033616,214.2173966,215.1858959,206.997157,180.4583944,196.4293042,199.7740831,215.9436061,220.223813,220.4162593,218.5186395,218.1618092,232.3973543,243.1369155
RUS,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.450279625,0.42327806,0.391209791,0.361186121,0.329851182,0.324409561,0.263579785,0.296591195,0.267677719,0.336999792,0.392952577,0.417681433,0.431984585,0.482015039,0.492377923,0.49059236,0.517990999,0.534536312,0.545196891,0.457953751,0.518192034,0.539736114,0.540303531,0.577059445,0.55870403,0.579380266,0.586656929,0.615361918,0.645448717
RUS,UNFCCC_AI,Industrial Processes and Product Use,CO2,225.6222325,203.3828031,184.3679455,162.3679295,141.2999578,149.568436,136.0895944,134.0351961,123.3509326,143.0596126,154.7291141,154.5819685,157.9612017,166.0399962,175.2099747,174.4257061,183.7455779,186.114073,177.9221263,157.280203,171.9296596,177.5972483,182.6271655,182.8939046,184.6886006,184.360318,182.3253378,185.6953119,188.570558
RUS,UNFCCC_AI,Industrial Processes and Product Use,N2O,4.750986912,4.793105419,4.167309679,3.541258927,2.86982335,3.199927176,3.416427589,3.262159047,2.866513161,3.204661676,3.713580808,3.938404364,4.388149808,4.244607551,4.5194305,4.819703446,4.851454818,5.106441525,4.681376188,5.766228335,5.938103118,6.201495279,6.052456923,6.311481665,6.125670174,6.586087165,6.908592503,7.14806164,7.124172651
