Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Armenia,ARM,Gas,GCP,CO2,0.92817,1.1341,1.3222,1.5665,1.8525,2.1013,2.2891,2.4215,2.5405,2.6585,2.4701,2.7383,2.8266,2.9214,3.0224,3.2623,3.5779,3.8049,3.8921,4.1207,4.3393,4.4777,4.7411,5.0637,5.4842,6.2229,6.081,7.1576,7.6509,7.5805,7.4296,7.4066,3.4771,1.5081,1.6158,2.6161,2.0408,2.6784,2.7889,2.2753,2.5648,2.6124,2.0018,2.2277,2.4732,3.0631,3.14,3.762,4.122,3.1694,2.9532,3.7556,4.5653,4.4188,4.4584,4.0267,4.1953,4.4591,5.1772,4.8648
Armenia,ARM,Cement,GCP,CO2,0.1403,0.14753,0.15585,0.16036,0.16585,0.18107,0.19651,0.2012,0.20107,0.20177,0.21472,0.22353,0.23014,0.23832,0.24674,0.2609,0.26701,0.27299,0.26824,0.26064,0.2695,0.26559,0.26038,0.2703,0.27647,0.28919,0.30482,0.31883,0.32632,0.32657,0.30596,0.28582,0.23561,0.11887,0.062012,0.13834,0.17084,0.18115,0.18684,0.17921,0.13885,0.1435,0.21136,0.22025,0.29833,0.33111,0.33821,0.40685,0.41221,0.24133,0.2883,0.2643,0.2779,0.25884,0.24356,0.24321,0.15373,0.15373,0.15373,0.15373
Australia,AUS,Total fossil fuels and cement,GCP,CO2,88.1189,90.5039,94.8235,100.9343,108.8758,120.8527,120.2193,129.1442,134.4969,142.1238,147.4798,152.6295,157.3355,170.8274,172.1894,175.7139,174.0747,187.6049,201.8202,204.8696,220.531,230.1326,233.8886,224.785,236.3612,240.988,239.7222,255.8502,260.8788,277.4856,278.4247,279.8727,284.9124,289.2352,294.015,305.4102,312.3616,320.7951,334.6845,344.0638,350.195,357.6692,362.2095,369.726,383.2051,386.5135,392.6806,399.8425,404.4174,407.4633,405.5028,404.1728,406.5062,397.9432,394.1169,401.5548,411.0315,415.0974,415.9539,411.0157
Australia,AUS,Oil,GCP,CO2,27.8098,29.1153,31.8841,35.658,39.9436,47.9068,46.9945,51.8419,55.9603,61.5296,68.2037,71.9536,71.3178,82.037,76.7095,77.9296,73.4522,77.8982,81.48,79.6883,82.2225,85.6753,85.0634,76.889,81.4068,71.9097,73.9468,76.3515,77.2078,81.4361,88.8422,88.2469,87.9163,90.3873,91.9236,96.126,98.6965,98.3875,99.1458,100.3989,102.3368,102.582,104.5157,109.5701,113.7657,116.5072,117.3998,119.4732,122.3278,122.3699,124.56,129.8082,133.6839,136.1853,137.608,137.3436,137.0927,139.652,143.1504,142.0638
Australia,AUS,Coal,GCP,CO2,58.9281,59.9748,61.4856,63.728,67.1332,71.0596,71.4004,75.4051,76.5849,77.9772,74.2931,74.262,77.7372,79.714,85.2027,86.9431,88.8703,96.1819,104.0796,107.3149,117.9862,121.1428,123.4731,122.2897,127.9469,135.6889,134.4578,147.3938,150.5025,161.7912,142.0085,146.2796,150.2772,150.3071,151.5179,155.8835,160.5687,167.8356,177.8258,183.4387,185.9743,190.2239,191.2888,195.4724,202.2724,200.7255,204.3623,203.4317,204.5259,206.0504,200.5362,192.1245,189.1383,176.347,168.1303,174.1887,179.5496,176.9062,169.2649,163.627
Australia,AUS,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,0.43968,0.2748,0.35174,0.31877,0.25648,0.34808,0.53494,7.4132,7.1472,7.4655,7.2922,7.0574,7.3038,7.0434,7.0349,7.2685,7.4891,8.2775,8.4957,8.3713,7.5031,7.1675,7.2492,7.3659,7.8338,7.8129,8.3627,8.5872,8.2327,8.6412,9.1829,9.6696,11.1186,12.7461,15.1844,17.2675,17.2675
Australia,AUS,Gas,GCP,CO2,,,0.003664,0.007328,0.0073278,0.007328,0.007328,0.007328,0.010992,0.48731,2.7553,4.1,5.8442,6.4853,7.7091,8.3686,9.2589,11.0508,13.8023,15.2862,17.6712,20.3608,22.5299,22.7901,24.0505,30.1474,28.0919,28.9717,29.6857,30.3452,34.4558,32.7862,33.9705,35.67,37.032,39.831,39.7652,41.0743,43.5016,45.5771,46.6363,49.3672,50.7212,49.7012,52.5306,54.4766,55.8108,61.0487,61.7869,63.1127,64.2625,66.4801,67.7054,69.3614,71.5666,71.8038,74.8036,76.4363,79.43,81.2162
Australia,AUS,Cement,GCP,CO2,1.381,1.4138,1.4501,1.5409,1.7916,1.8789,1.8171,1.8898,1.9407,2.1297,2.2278,2.3139,2.4363,2.5912,2.5682,2.4727,2.4932,2.474,2.4583,2.5801,2.6512,2.9537,2.8222,2.3765,2.6823,2.8903,2.9069,2.8767,3.1347,3.3781,3.4629,3.183,2.9234,3.0047,3.4843,3.3577,3.2436,3.1846,3.4754,3.52,3.6209,3.5409,3.4877,3.584,3.5546,3.6641,3.8881,3.9715,3.8629,3.829,3.5486,3.4955,3.5182,3.2944,3.1376,3.0762,2.9309,3.0191,2.9418,2.9418
Austria,AUT,Total fossil fuels and cement,GCP,CO2,30.7845,31.824,33.865,36.9491,38.8964,38.1406,39.2086,39.9156,42.2971,44.6384,50.6317,52.0692,56.0714,60.0158,57.2945,54.2141,58.2043,55.9943,57.2272,61.3221,52.0257,55.8338,53.5662,51.6692,54.2151,54.3673,53.7296,57.3751,52.9385,53.6976,62.1247,65.7255,60.2041,60.6354,61.0024,64.0653,67.4216,67.2328,66.8751,65.5627,66.1629,70.1026,71.9188,77.5543,77.6744,79.1924,76.8983,74.2626,73.5884,67.4939,72.0118,69.8982,67.2091,67.7457,64.0844,66.2832,67.1123,69.6289,66.7197,68.4951
Austria,AUT,Oil,GCP,CO2,8.4162,9.552,11.0262,12.3367,14.5731,14.7549,16.4676,18.4006,20.9159,22.3852,24.7814,27.7712,30.2683,33.5219,29.3376,28.8687,31.9045,31.4078,31.8678,34.5515,26.0712,29.9898,28.6525,26.4174,25.4924,25.3256,27.7878,31.0121,27.4067,27.8115,28.9161,31.4263,30.1518,31.2704,30.7184,30.9136,33.7994,32.8621,34.6777,32.858,32.2233,34.4099,36.0614,39.1921,39.1053,39.5377,38.2542,36.8093,35.6231,34.6422,34.8272,33.3201,32.6162,33.475,32.4255,33.0467,34.3284,34.6172,34.2029,34.915
Austria,AUT,Coal,GCP,CO2,18.0489,17.6605,18.0875,19.5987,18.9373,17.9646,16.845,15.7515,15.3865,15.3278,17.801,15.047,15.6343,15.8541,16.6052,14.5644,14.2685,12.5419,12.8358,14.4362,14.1897,14.6413,14.1284,14.3959,16.8533,16.6565,14.7256,14.7989,14.2859,13.8453,18.1373,18.6982,14.3847,13.2725,13.4552,15.4219,15.0679,16.1557,13.7062,13.8751,15.7526,16.5568,16.7366,18.0226,17.7659,17.8618,17.8653,17.4551,17.0283,12.8326,15.501,15.8194,14.6872,14.9603,13.8043,14.373,13.3349,14.0209,12.2992,12.9427
Austria,AUT,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10216,0.11116,0.12021,0.1122,0.12771,0.12722,0.071216,0.1207,0.14201,0.17072,0.16472,0.18293,0.16724,0.18402,0.16509,0.16009,0.18044,0.1847,0.16229,0.20493,0.1836,0.1796,0.1836,0.19094,0.16871,0.16171,0.13125,0.13825,0.12725,0.12725
Austria,AUT,Gas,GCP,CO2,2.9202,3.0888,3.2393,3.3782,3.5214,3.4222,3.6717,3.5174,3.7449,4.672,5.6723,6.5581,7.0825,7.6211,8.2733,8.1084,9.2632,9.4165,9.8018,9.7609,9.2839,8.8192,8.5444,8.6837,9.7199,10.4021,9.2479,9.6327,9.2296,10.0497,11.8311,12.4955,12.5112,13.0122,13.6376,14.9095,15.857,15.2889,15.7058,16.0159,15.2465,16.1464,16.0603,17.2758,17.6719,18.6904,17.4871,16.4858,17.4269,17.0271,18.7707,17.7226,16.9377,16.3245,14.8888,15.8787,16.446,17.9665,17.0856,17.5056
Austria,AUT,Cement,GCP,CO2,1.3992,1.5228,1.512,1.6354,1.8646,1.9989,2.2244,2.246,2.2498,2.2534,2.377,2.6929,3.0863,3.0186,3.0783,2.6726,2.7682,2.6281,2.7217,2.5735,2.4809,2.3833,2.2409,2.1722,2.1495,1.9831,1.9683,1.9314,2.0162,1.9911,2.0334,2.005,2.105,2.0319,2.1023,1.6313,1.6342,1.7609,1.5987,1.6074,1.7116,1.7199,1.7357,1.7545,1.79,1.7975,1.9541,2.1308,2.133,1.7986,1.6221,1.6657,1.6725,1.6564,1.639,1.7015,1.729,1.7104,1.8267,1.8267
Azerbaijan,AZE,Total fossil fuels and cement,GCP,CO2,20.8952,21.5482,22.6155,24.2528,25.7922,27.3607,28.8946,30.2132,31.0615,32.348,34.0246,36.11,37.9967,39.6063,41.1199,43.2284,44.8933,46.4212,48.0155,48.4129,50.3189,49.366,50.2976,51.0162,51.4731,55.5106,55.6589,55.4359,56.9194,55.6526,51.9472,51.1657,56.1831,48.4131,41.9498,33.3122,31.2426,29.8049,31.6655,28.5704,29.5063,28.7927,29.6419,30.6267,32.0781,34.2864,39.1086,30.4584,35.4506,31.8566,30.6329,32.9757,35.0484,35.2147,36.9752,37.1986,37.2784,36.4979,37.4884,39.8201
Azerbaijan,AZE,Oil,GCP,CO2,14.9837,14.7828,15.0894,15.6569,15.9782,16.4583,17.1489,17.9318,18.3471,19.1396,21.3663,22.0845,23.5501,24.7007,25.763,26.7866,27.1069,27.6709,28.9046,28.6231,29.5258,28.3226,28.2532,27.7928,26.7734,27.7294,28.2772,24.5377,24.1172,23.3459,21.0645,20.4814,31.2246,30.8179,25.0324,19.8845,19.3702,18.5508,20.9483,16.7775,17.9646,11.2778,11.2865,12.6973,12.7309,14.6377,12.9767,11.4559,10.6073,9.2406,8.6947,10.264,11.6405,12.0656,11.6332,11.7285,12.3489,12.4503,13.0487,13.4648
Azerbaijan,AZE,Coal,GCP,CO2,0.56086,0.50296,0.45685,0.44955,0.4412,0.44094,0.44443,0.42982,0.40844,0.40353,0.44072,0.43639,0.44162,0.43558,0.425,0.43066,0.43695,0.43772,0.42392,0.41842,0.44427,0.38222,0.38477,0.37596,0.36843,0.43064,0.45113,0.44545,0.44645,0.41654,0.32812,0.23439,0.065952,0.010992,0.003664,0.014656,0.014658,0.014656,0.0036636,,,,,,,,,0.021981,0.014656,0.014656,0.021984,0.018322,0.014656,0.010992,0.007328,0.010992,0.0036644,0.003664,0.003664,0.003664
Azerbaijan,AZE,Gas flaring,GCP,CO2,,,,,,,,,,,,0.21997,0.20654,0.23975,0.25614,0.27984,0.30704,0.32681,0.34207,0.18286,0.18484,0.17432,0.1723,0.16685,0.16215,0.1774,0.15813,0.14281,0.31112,0.29777,0.18415,0.17131,1.9053,,,,,,,,,0.63387,1.2606,0.33346,,0.37373,4.8837,0.58617,3.3196,3.1913,3.3306,3.2027,2.9019,2.4805,3.2097,2.682,2.6896,2.4256,2.4256,2.4256
Azerbaijan,AZE,Gas,GCP,CO2,4.9726,5.8781,6.674,7.7479,8.9695,10.0276,10.8343,11.377,11.8358,12.335,11.7068,12.8497,13.2705,13.6917,14.1269,15.1618,16.4725,17.4141,17.7912,18.6622,19.6274,19.9721,20.9927,22.1791,23.6701,26.6614,26.2359,29.7756,31.51,31.0665,29.8925,29.8201,22.5996,17.2831,16.6712,13.3076,11.7372,11.0616,10.5987,11.6882,11.4207,16.5759,16.622,17.0543,18.622,18.5325,20.4652,17.5778,20.7382,18.789,17.9683,19.0256,19.8332,19.9358,21.1999,21.9327,21.5098,20.8921,21.2841,23.1997
Azerbaijan,AZE,Cement,GCP,CO2,0.37804,0.3844,0.39528,0.39844,0.4033,0.4339,0.467,0.47456,0.47021,0.46987,0.51082,0.51943,0.52799,0.53861,0.54882,0.56948,0.56984,0.57166,0.55378,0.5263,0.53658,0.51475,0.49462,0.5015,0.49908,0.51177,0.53648,0.53432,0.53469,0.52587,0.47797,0.4585,0.38771,0.30116,0.24246,0.10541,0.12061,0.17784,0.11478,0.10481,0.12104,0.30508,0.4728,0.54168,0.72522,0.7425,0.7831,0.81651,0.77084,0.62103,0.6174,0.46509,0.65806,0.72176,0.92515,0.84436,0.72638,0.72631,0.72631,0.72631
Bahamas,BHS,Total fossil fuels and cement,GCP,CO2,0.41037,0.54594,0.72547,0.70715,1.0845,1.3154,1.0919,1.701,1.6277,1.7408,2.5688,6.7237,6.4813,7.8627,7.3798,8.2461,6.4574,9.7087,6.597,6.9157,7.9721,2.7984,2.2585,2.0144,1.854,1.5096,1.4106,1.4216,1.5389,1.9456,1.8393,1.843,1.8503,1.7587,1.7477,1.7404,1.7294,1.5279,1.9089,1.9529,1.9492,1.8686,1.9273,1.9639,1.9712,1.8283,1.777,1.7954,2.3596,1.6085,2.3889,1.8027,1.9089,2.8836,2.3633,2.0408,1.7954,1.9712,2.03,1.9791
Bahamas,BHS,Oil,GCP,CO2,0.41037,0.54594,0.72547,0.70715,1.0845,1.3154,1.0919,1.363,1.2897,1.3374,2.1581,6.3094,5.9943,7.3756,6.9763,8.0571,6.3241,9.673,6.4376,6.7015,7.7494,2.7187,2.1911,2.0042,1.854,1.5096,1.4106,1.4216,1.5389,1.9419,1.8357,1.8393,1.8467,1.7551,1.7441,1.7367,1.7257,1.5242,1.9053,1.9492,1.9456,1.865,1.9236,1.9566,1.9639,1.821,1.7697,1.7917,2.356,1.6048,2.3853,1.799,1.9053,2.8799,2.3596,2.0372,1.7917,1.9676,2.0261,1.973
Bahamas,BHS,Coal,GCP,CO2,,,,,,,,,,,,0.003664,,0.014656,0.010992,,,,,,,0.065952,0.03664,,,,,,,0.003664,0.0036567,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.0036728,0.003657,0.003664,0.003664,0.0036712,0.003664,0.007328,0.007328,0.007328,0.007328,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.0036687,0.003664,0.0036706,0.0036715,0.003664,0.0039423,0.0061122
Bahamas,BHS,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,BHS,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahamas,BHS,Cement,GCP,CO2,,,,,,,,0.33799,0.33799,0.40341,0.41067,0.41067,0.48699,0.47246,0.3925,0.18898,0.13333,0.035729,0.1594,0.2142,0.22276,0.0138,0.030773,0.010166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Total fossil fuels and cement,GCP,CO2,0.57525,1.7697,1.5902,1.1945,1.5975,1.2274,0.64853,1.0039,1.1029,1.2714,2.5904,3.0375,3.6787,5.518,5.4007,5.7488,6.5696,7.4636,7.7604,8.1268,7.8813,8.5188,9.8305,8.222,9.2003,10.1859,11.003,11.4207,12.1426,11.7167,12.4054,11.8553,10.8738,14.6098,14.7556,14.7871,15.5896,17.2877,18.3655,17.9881,18.7938,14.0775,15.8677,16.7706,17.8825,19.803,19.4201,26.7701,29.6824,28.0975,29.0748,28.6367,27.3276,31.1869,31.1479,32.6721,31.3975,32.7714,31.5945,34.3543
Bahrain,BHR,Oil,GCP,CO2,0.57525,1.7697,1.5902,1.0992,1.502,1.1322,0.53494,0.89035,0.58624,0.67784,1.919,2.0225,1.5096,2.4072,1.6111,1.7587,2.3889,2.9239,2.776,2.6552,2.2863,2.8726,3.62,1.6635,2.3926,1.9456,1.6268,2.4358,2.4776,1.6488,1.8906,1.8576,0.843,2.0079,2.4109,1.6635,2.0623,2.7266,3.0008,2.0995,2.6161,2.0958,3.261,3.7454,4.2466,5.3714,3.7336,5.7598,6.5549,3.6713,4.1142,3.8912,2.4622,4.5544,2.3413,3.9791,3.7405,4.291,4.2269,4.3364
Bahrain,BHR,Coal,GCP,CO2,,,,,,,,,,,,0.03664,,0.03664,,,,,,0.080572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,Gas,GCP,CO2,,,,0.095264,0.095483,0.095264,0.11358,0.11358,0.51662,0.59357,0.67146,0.97829,2.1691,3.0741,3.7897,3.9901,4.1806,4.5397,4.9844,5.391,5.5949,5.6462,6.2105,6.5586,6.8077,8.2403,9.3762,8.9849,9.5989,10.0027,10.4534,9.9368,9.9401,12.5089,12.2524,13.0438,13.451,14.4942,15.2752,15.8285,16.1436,11.9483,12.5822,12.9771,13.4945,14.2933,15.5464,20.8665,22.9696,24.1751,24.5311,24.285,24.3949,26.1793,28.352,28.2384,27.1691,27.9924,26.8796,29.53
Bahrain,BHR,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066038,0.065226,0.061365,0.060913,0.090722,0.093014,0.092313,0.079791,0.076231,0.066945,0.08951,0.060161,0.034107,0.033433,0.02457,0.048141,0.14136,0.13833,0.14014,0.14376,0.15793,0.25113,0.42962,0.46053,0.47046,0.45324,0.45453,0.45453,0.48791,0.48791,0.48791,0.48791
Bangladesh,BGD,Total fossil fuels and cement,GCP,CO2,2.2119,2.2904,2.5168,2.8932,2.9746,3.1213,3.1763,3.3711,3.8657,3.7493,3.8032,3.6058,3.5059,4.5497,4.6531,4.8567,5.5558,5.7847,5.9844,6.6126,7.5972,7.8861,8.5523,8.1883,9.0772,10.1892,11.4058,11.7997,13.4784,13.3824,14.0819,14.7411,15.3796,16.0621,17.5379,21.0416,21.4921,23.1262,23.1983,25.0755,26.5245,31.035,31.9808,33.4589,35.945,37.6765,41.6892,42.6421,45.3009,49.1481,53.9916,56.5563,60.6913,61.7816,65.9787,72.8346,75.8574,80.3238,85.7188,102.1617
Bangladesh,BGD,Oil,GCP,CO2,1.3497,1.4113,1.5506,1.8275,1.8594,1.9973,2.1188,2.2547,2.6441,2.4155,2.6173,2.4469,2.4256,2.9312,2.8198,3.3452,3.6297,3.5724,3.7483,4.2063,4.8012,4.8475,4.6989,4.2502,4.3968,4.8347,5.2908,5.3275,6.0016,5.7671,5.3371,5.2652,5.3751,5.4777,5.8929,6.7234,7.1631,8.4076,8.2526,8.8522,7.6871,9.8672,9.8807,9.8672,10.6209,10.599,10.9224,10.1713,9.9075,9.9917,10.8411,13.3992,14.8795,13.9591,15.7853,14.689,15.4364,18.7084,21.3936,20.5032
Bangladesh,BGD,Coal,GCP,CO2,0.72592,0.71453,0.76322,0.81516,0.80001,0.75323,0.64356,0.63323,0.68232,0.64959,0.61514,0.5516,0.35541,0.46166,0.41069,0.47266,0.4473,0.50197,0.42136,0.35907,0.44679,0.46533,0.56768,0.30411,0.11725,0.1868,0.28213,0.44334,0.38106,0.10259,1.0696,0.34075,0.32243,0.12091,0.098949,1.2201,0.67784,1.2272,0.3518,0.17587,1.2531,1.33,1.3299,1.3667,1.4508,1.6047,1.81,2.2094,2.4695,3.0155,3.0739,2.8359,3.4222,3.7481,3.5066,8.6067,6.0749,7.1521,8.174,11.528
Bangladesh,BGD,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Gas,GCP,CO2,0.13149,0.15945,0.1972,0.24444,0.30881,0.36383,0.40651,0.47494,0.52946,0.67314,0.55987,0.59605,0.71448,1.1432,1.3824,0.96363,1.4116,1.5792,1.6744,1.9163,2.2157,2.4402,3.1643,3.5211,4.4664,5.0838,5.7342,5.9284,6.9982,7.4159,7.5752,9.0574,9.607,10.3911,11.4744,13.0292,13.4982,13.2616,14.3248,15.616,16.88,18.9026,19.886,21.3904,23.0883,24.7224,28.2568,29.5795,32.2249,35.4419,39.3965,39.6262,41.7146,43.3318,45.9342,48.7422,53.5494,53.6666,55.3544,69.3337
Bangladesh,BGD,Cement,GCP,CO2,0.0048021,0.0051325,0.0057802,0.0061409,0.0063539,0.0069862,0.0074748,0.0082645,0.0098101,0.011133,0.010884,0.011288,0.010465,0.013662,0.040142,0.075201,0.067174,0.1312,0.14034,0.13103,0.13356,0.1331,0.12135,0.11282,0.096688,0.083799,0.098693,0.10056,0.097502,0.096687,0.10005,0.077798,0.0751,0.072401,0.071602,0.068815,0.15294,0.22974,0.26911,0.43145,0.70432,0.93523,0.88416,0.83467,0.78499,0.75055,0.7,0.682,0.699,0.699,0.68,0.695,0.675,0.74266,0.7525,0.79672,0.79672,0.79672,0.79672,0.79672
Barbados,BRB,Total fossil fuels and cement,GCP,CO2,0.17221,0.19419,0.26014,0.19053,0.17954,0.20518,0.26747,0.33709,0.43968,0.47998,0.42869,0.48365,0.50197,0.47998,0.49098,0.56792,0.53128,0.5899,0.63021,0.6009,0.67418,0.68517,0.64486,0.68517,0.74742,0.84639,0.91606,0.94177,0.94547,0.98952,1.0702,1.2021,0.97497,1.0993,0.74033,0.80628,0.82474,0.89094,1.1001,1.1625,1.1516,1.1862,1.1996,1.2453,1.2695,1.3192,1.3428,1.3628,1.6123,1.5971,1.464,1.5157,1.4595,1.4383,1.2625,1.2625,1.2847,1.1709,1.2071,1.1866
Barbados,BRB,Oil,GCP,CO2,0.16488,0.1834,0.2493,0.1832,0.17235,0.19786,0.25648,0.32621,0.43241,0.47271,0.42142,0.47638,0.4983,0.47266,0.48731,0.56426,0.5239,0.58253,0.61189,0.57878,0.64853,0.67051,0.62665,0.6633,0.63699,0.68883,0.76578,0.79566,0.80242,0.82806,0.91966,1.0589,0.85005,1.033,0.66318,0.73646,0.74013,0.76578,0.93798,0.99294,0.98195,1.0328,1.0223,1.0594,1.0845,1.1322,1.1505,1.1761,1.4326,1.4476,1.33,1.3816,1.3413,1.319,1.1649,1.1578,1.1798,1.0662,1.0979,1.0692
Barbados,BRB,Coal,GCP,CO2,0.003664,0.0035961,0.0036131,,,,0.003664,0.0036246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036531,0.003664,0.003664,0.003664,,0.003664,0.0036555,0.003664,0.0036551,0.0036547,0.003664,,,,,,
Barbados,BRB,Gas,GCP,CO2,0.003664,0.0071923,0.0072262,0.007328,0.0071814,0.007328,0.007328,0.0072492,0.0072674,0.0072725,0.0072659,0.0072729,0.003664,0.007328,0.003664,0.003664,0.0073789,0.0073738,0.01832,0.022119,0.025648,0.014656,0.018216,0.021867,0.03682,0.047632,0.051296,0.043798,0.051296,0.05496,0.051296,0.043968,0.03664,0.036763,0.03664,0.032976,0.029312,0.03664,0.032976,0.043968,0.03664,0.029404,0.029312,0.029225,0.029312,0.029312,0.03664,0.03664,0.032976,0.0329,0.029312,0.032896,0.036547,0.043968,0.025723,0.032976,0.032976,0.032976,0.037532,0.045738
Barbados,BRB,Cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,0.073608,0.10993,0.098992,0.10232,0.09176,0.1065,0.099209,0.099263,0.088282,0.029542,0.040507,0.036844,0.055296,0.088522,0.12917,0.12554,0.133,0.124,0.148,0.153,0.152,0.154,0.152,0.15,0.143,0.113,0.101,0.097508,0.077999,0.071677,0.071888,0.071677,0.071884,0.071677,0.071677,0.071677
Belarus,BLR,Total fossil fuels and cement,GCP,CO2,45.6884,47.1178,49.453,53.0347,56.4022,59.833,63.1878,66.072,67.928,70.7418,74.4069,78.9544,83.0662,86.5711,89.8653,94.4578,98.081,101.4044,104.8783,105.7357,109.884,107.786,109.8111,111.3581,112.3329,121.1327,121.428,120.8916,124.1034,121.3119,103.6897,96.6471,88.662,76.38,62.3679,57.3755,58.2148,58.7206,57.3725,54.9845,54.8774,54.9679,55.0777,56.485,60.0765,61.3671,64.1572,63.5699,65.6948,61.4027,63.1564,62.1067,63.0083,63.7434,63.0836,58.6331,60.2849,60.7429,61.8717,62.4839
Belarus,BLR,Oil,GCP,CO2,33.2765,34.5402,36.7036,39.3511,41.6183,43.9493,46.4277,49.0607,50.8417,53.3326,57.2479,60.3301,64.1457,67.3901,70.5127,74.0434,76.258,78.6697,82.1925,82.6541,85.5145,84.0196,84.9905,85.3673,84.6676,89.2004,89.7735,84.0717,84.53,82.593,62.931,61.5761,46.7114,38.3567,30.3723,27.4599,26.5533,24.4565,23.6207,20.8019,17.691,17.3,17.0046,16.632,17.3389,17.5501,19.7634,18.6657,20.1812,22.6596,16.3776,17.5354,18.6122,19.1932,18.5927,17.5057,19.2123,18.6426,17.7596,18.2464
Belarus,BLR,Coal,GCP,CO2,9.1443,8.6274,8.1581,8.2947,8.4366,8.644,8.8333,8.6331,8.309,8.2548,8.6689,8.7518,8.8308,8.7243,8.5395,8.7392,9.0243,9.136,8.8496,8.8701,9.4463,8.3241,8.4973,8.4777,8.5535,10.1699,10.5145,11.2044,11.4876,10.8184,8.1648,6.6457,6.4729,5.9289,4.9441,3.9718,4.4492,3.523,3.2828,2.9774,3.5159,3.4973,2.9756,2.8841,2.7293,2.8306,2.865,2.8134,2.5845,2.6537,2.9066,2.9444,3.2198,3.2106,3.0747,2.8085,3.1708,3.2905,3.3657,3.5899
Belarus,BLR,Gas flaring,GCP,CO2,,,,,,,,,,,,0.47334,0.44316,0.51525,0.55224,0.60933,0.68041,0.73189,0.76622,0.41595,0.4217,0.40734,0.40827,0.4037,0.40392,0.44951,0.39546,0.38543,0.85897,0.82982,0.0013704,0.0012572,0.0014847,0.0014148,0.0012953,0.001234,0.0012545,0.0013497,0.0013396,0.0013711,0.0013922,0.0014076,0.0014207,0.0014585,0.0015361,0.001551,0.0015765,0.0015573,0.0015731,0.0013916,0.0015906,0.0015056,0.0015102,0.0015075,0.0014944,0.0014316,0.0014202,0.0014434,0.0015118,0.0015118
Belarus,BLR,Gas,GCP,CO2,2.6115,3.2478,3.839,4.605,5.5247,6.3322,6.9364,7.3608,7.756,8.1281,7.4175,8.301,8.5478,8.8335,9.1434,9.9108,10.9586,11.7078,11.9636,12.7438,13.4428,14.0108,14.9334,16.1099,17.7013,20.2815,19.6969,24.1249,26.117,25.9905,27.9731,24.1582,31.5352,28.6951,24.832,23.8759,25.058,28.12,27.7813,28.8611,31.5044,31.9904,32.608,34.1611,36.9587,37.5834,38.0518,38.5448,39.2679,32.5021,40.2285,38.0928,37.5678,37.6688,37.3901,34.7689,34.6865,35.4596,37.5674,37.4686
Belarus,BLR,Cement,GCP,CO2,0.65615,0.7024,0.75236,0.78391,0.8226,0.90753,0.99047,1.0174,1.0212,1.0263,1.0726,1.0982,1.0987,1.108,1.1174,1.155,1.1597,1.1589,1.1064,1.0517,1.0588,1.0241,0.98167,0.99944,1.0066,1.0314,1.0476,1.1053,1.1099,1.0802,0.9946,0.95592,0.91654,0.86205,0.63558,0.56798,0.64706,0.83674,0.92535,0.89535,0.87134,0.82674,0.98778,1.171,1.2995,1.4642,1.5687,1.6251,1.8208,1.8826,1.9717,1.9671,2.1933,2.3831,2.6679,2.2732,2.2004,2.2227,2.1591,2.1591
